Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,f0
187787,369250,250,44100,0.1756300028037668,0.3598233637540519,1241.8492050022608,0.2034699359438536,0.015254862769005647,(0.16438248767352365+0.06184088963715672j),(7802.768678602855+1.2784393119751924j),(0.9844165924505881-0.17601691195993865j),1103,8.373015873015873,0.00018507463712264265,11
187824,369500,250,44100,0.174538659062058,0.1178264951469375,1241.9853774102464,-1.315150570933065,0.01428076335222018,(0.17332849276276363+0.020517726574109735j),(7803.624275075954-8.263334744015479j),(0.9842002060642658-0.17599792664846997j),1104,8.378684807256235,-0.006721214975926503,11
187886,369750,250,44100,0.1662294343360688,-0.1386976447013773,1241.2925776238678,-0.5299500989149828,0.01331523237739324,(0.16463311497723868-0.02298178175383089j),(7799.271285637362-3.3297746750409885j),(0.9843276861960544-0.17592045759388636j),1105,8.384353741496598,0.0003189313144985144,11
187978,370000,250,44100,0.1649814757655867,-0.373527115609231,1241.0058221633042,-1.5978120709943402,0.012634529804682777,(0.15360535785017942-0.060202004829649866j),(7797.469547940795-10.039349328105825j),(0.9841851229391465-0.17585348483607988j),1106,8.390022675736962,-0.009382658588481434,11
188044,370250,250,44100,0.1554880087723323,-0.5946592016520728,1240.656484567148,-1.3028348733947253,0.011338320960511088,(0.12879685496463028-0.08710850144047297j),(7795.274595089382-8.185952934194914j),(0.9842352380424775-0.1758118882992504j),1107,8.395691609977325,-0.013024283451267738,11
188118,370500,250,44100,0.1481058473438163,-0.7996305627218208,1240.5228477073194,-1.0159940284342652,0.010391008666124054,(0.1032255812230068-0.1062065035607625j),(7794.434929935209-6.383678751640374j),(0.9842788099084209-0.17580033284548038j),1108,8.401360544217686,0.0008620924661124455,11
188180,370750,250,44100,0.1421465505845196,-1.0194024526086145,1239.273991289563,-1.3132836700631938,0.009472598200054767,(0.07446702883704584-0.12107974008586236j),(7786.588133640384-8.251604659899943j),(0.9842683836707374-0.1756177567477721j),1109,8.40702947845805,0.007014816186209722,11
188256,371000,250,44100,0.135779820161434,-1.1811367168591922,1239.34811969746,-1.45177468745648,0.008601383642475475,(0.051579164102106806-0.12560155012418955j),(7787.0538961637285-9.121769385561791j),(0.9842471078395654-0.17562468670194495j),1110,8.412698412698413,-0.02713379325725828,11
188306,371250,250,44100,0.1289262578613123,-1.3427172017009508,1239.3936390294036,-1.3749218666849938,0.0077757942256979455,(0.029151105244705156-0.1255873919990925j),(7787.339902561389-8.638888871275084j),(0.9842567460505598-0.17563299305324953j),1111,8.418367346938776,-0.00031746461818953195,11
188384,371500,250,44100,0.1222656012332704,-1.5042761717465296,1239.2293456504326,-0.7173112095458659,0.0071560968991398145,(0.008127129990549849-0.12199519254073007j),(7786.307616816571-4.506999252493802j),(0.984353080274728-0.17562640798766382j),1112,8.424036281179138,0.0014132359927995649,11
188440,371750,250,44100,0.1190509507380357,-1.665354432837452,1238.2602489475048,-1.0312525335377811,0.006710375290191046,(-0.011240464328273787-0.11851911589830152j),(7780.218602651499-6.47955076671631j),(0.9843332908495142-0.17548264449662382j),1113,8.429705215419501,-0.005478816899206446,11
188506,372000,250,44100,0.114640847842582,-1.7837349819651496,1238.609181548588,-1.0046384078834336,0.00622823408781807,(-0.02422740475423727-0.11205158121570798j),(7782.411010843821-6.312329283441482j),(0.9843282980444188-0.17553224548332297j),1114,8.435374149659864,0.0009453399508182498,11
188570,372250,250,44100,0.110918271078739,-1.9209675809441764,1238.286510392792,-1.2916434375700236,0.005772060692095827,(-0.03805147498768713-0.10418708226242858j),(7780.383608178672-8.115635069054905j),(0.9842961167631588-0.1754798171786976j),1115,8.441043083900226,-0.011309817405147953,11
188653,372500,250,44100,0.1066359729314052,-2.04433793193799,1236.845977002475,0.0990841530258751,0.005602826353376411,(-0.048630378007986086-0.09490161778298502j),(7771.332469946131+0.6225640944665125j),(0.9845271716399712-0.1753125292170612j),1116,8.44671201814059,0.0004813260698876724,11
188680,372750,250,44100,0.1073803001281341,-2.1214727891483856,1237.718755265461,-0.3298746454333039,0.0055956293165392666,(-0.0561882249682967-0.09150635076605468j),(7776.81629750455-2.072663525397611j),(0.9844451964852543-0.1754242320461803j),1117,8.452380952380953,-1.4258995465246866e-12,11
188763,373000,250,44100,0.0014380835596371,-1.7315750404921175,1233.7282913797076,27.424888426168486,3.134569589678971e-6,(-0.00023021837587502124-0.0014195364820630925j),(7751.743473448754+172.3156560103413j),(0.9884457495639865-0.17555735289022495j),1118,8.458049886621316,-0.27265404227253526,11
188813,373250,250,44100,0.1060971397749402,-2.3219602357962232,1237.1235192905626,0.4205208801537554,0.0056101546699377875,(-0.07241022816022333-0.07754586982043339j),(7773.076319572764+2.6422106155443035j),(0.9845653275531814-0.17535949106223264j),1119,8.463718820861677,-0.005303305287817307,11
188879,373500,250,44100,0.1074847858641694,-2.408496423054814,1237.662770982366,0.1139294711900363,0.005695379899976581,(-0.07987259483697351-0.0719259882537253j),(7776.464537879576+0.7158399794359761j),(0.9845088455862644-0.17542747187238208j),1120,8.46938775510204,0.0002525365759535327,11
188945,373750,250,44100,0.1089981612997537,-2.519089076695731,1238.850143997045,0.2140850111004525,0.005877778126693688,(-0.08855242150557702-0.06355366088767625j),(7783.925022559549+1.3451357962337418j),(0.9844932024524046-0.1755965263801348j),1121,8.475056689342404,0.000776278446676123,11
188991,374000,250,44100,0.1097368451070424,-2.6640454762876438,1239.3381088688457,0.7226358368025032,0.006066789072296827,(-0.09746002632709169-0.050435289652877094j),(7786.990996272466+4.5404548722389135j),(0.9845523263889454-0.17567769956677218j),1122,8.480725623582767,0.00048302127657350594,11
189045,374250,250,44100,0.1103013170547607,-2.804449008157634,1241.0779538070844,1.4092698414934457,0.006282447964056639,(-0.1040917252552897-0.03648689185710592j),(7797.922764425179+8.854703561922921j),(0.9846050661054112-0.1759389618555769j),1123,8.486394557823129,-0.007923785701627844,11
189095,374500,250,44100,0.1172741802740922,-3.022955647677793,1240.8896681495985,1.1527737747896971,0.007036554891575125,(-0.11644984606283339-0.013880443469236954j),(7796.73973074851+7.243091244260576j),(0.9845738041060652-0.17590612010063095j),1124,8.492063492063492,-0.000872240723566656,11
189153,374750,250,44100,0.1220856497269727,3.043836650318594,1240.8687566192991,1.3526257090735467,0.007680856428596152,(-0.12150277447209258+0.011915605936791248j),(7796.608339728582+8.498797981364278j),(0.9846023634373771-0.17590819542422695j),1125,8.497732426303855,0.005089641871708548,11
189219,375000,250,44100,0.1279015993900524,2.824630812676567,1241.5570936731124,0.7730785911980758,0.008256386553251555,(-0.12153040363140123+0.039864522068151886j),(7800.9332889914895+4.857396045510844j),(0.9845038118516836-0.17599022355015984j),1126,8.503401360544217,0.000637737936409955,11
189413,375750,250,44100,0.1380109976672572,2.0184792488692187,1244.7097101377894,0.3319405674871704,0.00946289397345499,(-0.05974191943721604+0.12441036347133172j),(7820.74176244152+2.085644096492243j),(0.9843627920659651-0.17642132836889807j),1127,8.520408163265307,-0.0012849172574322647,11
189481,376000,250,44100,0.1398383585174459,1.6754293835792915,1245.2575844139126,0.9472408765742044,0.009931196497180092,(-0.014605031329076763+0.13907357611253993j),(7824.184158043438+5.951689958050953j),(0.9844353149911487-0.17651363953339327j),1128,8.526077097505668,-0.004423284977430954,11
189553,376250,250,44100,0.1452263150403514,1.3035656323309766,1245.3026585688262,0.5906870094123029,0.010575373392470073,(0.03834867005455675+0.14007163197894903j),(7824.467367311326+3.711395938681232j),(0.9843841731048497-0.17651099451014268j),1129,8.531746031746032,-0.004360258873503061,11
189635,376500,250,44100,0.147146704807755,0.9291431377274924,1245.9485216074386,0.5125350463319344,0.010826650892300869,(0.08807034002647787+0.11788031194139739j),(7828.525444465985+3.2203526725274183j),(0.9843569657674299-0.17659961027952395j),1130,8.537414965986395,0.0054437459889646175,11
189693,376750,250,44100,0.1500903225702415,0.5370521636066172,1246.159271749642,0.56975999321739,0.011287189048486454,(0.12896068820665588+0.0767870160020876j),(7829.849626662963+3.5799076180022453j),(0.984359688223707-0.17663060739081582j),1131,8.543083900226758,-0.15803736805653795,11
189775,377000,250,44100,0.1547300769323017,0.1340686119163023,1245.6859982167598,0.0191556589226904,0.011762965643555041,(0.15334156901893597+0.02068235765784284j),(7826.875961354882+0.12035855469239229j),(0.9842943774155268-0.17655038102743445j),1132,8.54875283446712,-0.0007126472792726007,11
189847,377250,250,44100,0.1551480967086438,-0.2541912384681263,1245.4052901898683,0.243980506777171,0.011921464608240614,(0.15016272067947883-0.039013961993772585j),(7825.11222080471+1.5329747354205507j),(0.9843329673646759-0.17651666901328691j),1133,8.554421768707483,-0.004045157327093861,11
189921,377500,250,44100,0.1552159987341003,-0.6289406661236443,1245.0183718412286,0.4816528786807878,0.012033373311944838,(0.12551559677748694-0.09131178033865925j),(7822.6811411214585+3.026314290487878j),(0.984376029562002-0.17646838146333307j),1134,8.560090702947846,0.027687415534803896,11
190005,377750,250,44100,0.1565372020446457,-0.997037708823486,1245.1036699108708,0.3702331861576878,0.012190574420656606,(0.08496723703531314-0.131470393072171j),(7823.217084699366+2.3262437154962687j),(0.984358258450363-0.17647754295360477j),1135,8.565759637188208,3.2576935715040974e-5,11
190075,378000,250,44100,0.1571492232399313,-1.3418043679115137,1243.640614978552,1.6017603939307374,0.012841357726101486,(0.035672231267050346-0.1530469544987546j),(7814.024439445024+10.064157372767795j),(0.9845677637637795-0.1763032816066949j),1136,8.571428571428571,-0.00250366579335692,11
190155,378250,250,44100,0.1616175730428986,-1.680931932492277,1243.9476467693485,0.8179048833687902,0.013204210139436755,(-0.017763886194832088-0.1606383648557645j),(7815.953577081792+5.139047945853216j),(0.9844501004970536-0.1763266576318785j),1137,8.577097505668934,0.04487635701488597,11
190227,378500,250,44100,0.1664261941723757,-2.0020320387065795,1242.9885658776625,0.0219300258412304,0.013609853963809941,(-0.06956510128982589-0.15118986338123858j),(7809.927494114754+0.1377904161516879j),(0.98436254548548-0.176172154619669j),1138,8.582766439909298,8.70420680343789e-6,11
190392,379250,250,44100,0.1567613612405821,-2.7992652888197167,1241.370065614332,-2.6618579342600364,0.010994837302152604,(-0.14766543481862598-0.052621704056657156j),(7799.758157040529-16.724946662342067j),(0.9840268049342389-0.17587789451107147j),1139,8.599773242630386,-0.0005062908593109796,11
190452,379500,250,44100,0.1451951206245645,-3.042869023690199,1240.6534262636656,-1.5360002849384489,0.009806800138413164,(-0.14448813351454484-0.01431091634609399j),(7795.255379201875-9.65097442214892j),(0.9842026184606776-0.17580561899670974j),1140,8.605442176870747,0.0016617797345827687,11
190516,379750,250,44100,0.1365056005484196,3.0327629165134664,1241.333445611419,-2.1393634825113352,0.008488513422485336,(-0.13569801796091585+0.01482656071257489j),(7799.528066776277-13.442017200031774j),(0.9841009791076909-0.17588585333793966j),1141,8.61111111111111,-0.003010472221692494,11
190564,380000,250,44100,0.1264636994561626,2.803168227515202,1240.500784187317,-1.9093435625704915,0.007343801779194728,(-0.11929054294438224+0.041986112515606126j),(7794.296300750506-11.996759418700838j),(0.9841540907013784-0.17577486456670488j),1142,8.616780045351474,0.0007832272383549001,11
190638,380250,250,44100,0.1211092680281083,2.633025889912569,1240.4009467709952,-3.115806429097808,0.0064611838451844135,(-0.10578207683621833+0.05897123894340851j),(7793.669003763165-19.57718917532304j),(0.9839874369574679-0.1757306562657392j),1143,8.622448979591837,-0.002094480933160493,11
190682,380500,250,44100,0.1108268746836954,2.386791591117946,1239.7610121133634,-1.811708574554916,0.005659138040561434,(-0.08072716644201597+0.07593234324316993j),(7789.648175724778-11.38330069653472j),(0.984186302400781-0.17567357779646223j),1144,8.628117913832199,0.0024906384457956373,11
190738,380750,250,44100,0.1042704705407018,2.2073702601714618,1239.4590013354514,-2.145447476502824,0.004951787759766692,(-0.061982946030275494+0.08384775147961529j),(7787.750586042391-13.480244061688062j),(0.9841470635451812-0.17562287782075706j),1145,8.633786848072562,0.0009069800525885337,11
190794,381000,250,44100,0.0960953179666249,2.0438508960204684,1239.6722678217882,-2.934261963519305,0.004093154246937638,(-0.04378175002108712+0.08554220303568169j),(7789.090578895856-18.43651165660042j),(0.9840311281913862-0.17563304138509606j),1146,8.639455782312925,0.001134214933371369,11
190842,381250,250,44100,0.0864982696558954,1.872403126436132,1239.001578128414,-2.928150212344648,0.0033171061657352595,(-0.025694731282630986+0.08259377360175156j),(7784.876511268771-18.39811039141868j),(0.9840487635675104-0.17553916228862507j),1147,8.645124716553289,0.0003040767865782551,11
190902,381500,250,44100,0.0769070582924078,1.7408475223199495,1238.8684723952294,-4.034105738760974,0.002525477808802521,(-0.013015197304861295+0.07579775890029564j),(7784.040183281724-25.347033905391797j),(0.9838970455744301-0.1754928454777962j),1148,8.65079365079365,0.00010818107286902624,11
191002,382000,250,44100,0.0560813313023956,1.4815668090570662,1235.7294784837566,-4.318382564563462,0.00133010396440038,(0.004997472412746822+0.05585822222495896j),(7764.317302857831-27.13319788044565j),(0.9839355802477134-0.17504570888399568j),1149,8.662131519274377,5.885142290238223e-5,11
191096,382500,250,44100,0.0400391807353398,1.4661134206294355,1231.7142623795346,-3.196235429616896,0.0007042633634551944,(0.0041837667103889+0.039819996108365625j),(7739.088956026633-20.082539489655712j),(0.9841928969495606-0.1745106972528897j),1150,8.673469387755102,0.00016177295164973083,11
191142,382750,250,44100,0.0357338444224395,1.5147118010995158,1228.3456318114734,-0.7726437180775145,0.0006100735136882513,(0.0020030652319451697+0.03567765921250559j),(7717.923225936075-4.854663657109246j),(0.9846164723745215-0.17409842162205807j),1151,8.679138321995465,9.391958827131569e-6,11
191199,383000,250,44100,0.0370586086220402,1.8718529304583968,1235.687615110186,2.3140438800521923,0.0007328161915158746,(-0.010988968963897262+0.03539184982608367j),(7764.054267524105+14.539566507312776j),(0.9848668451215318-0.17520532411303508j),1152,8.684807256235828,-1.1042108158449356e-6,11
191241,383250,250,44100,0.0373517361106721,1.813036076810614,1234.1246150232316,5.1199850016890815,0.0008260060516951536,(-0.008959844165546961+0.036261182868329064j),(7754.2336483426325+32.169814535592685j),(0.9852996603910821-0.17505596968216217j),1153,8.69047619047619,-2.6233888918828845e-10,11
191266,383500,250,44100,0.0047962837024621,-1.8427692189022165,1238.817250900371,-34.23395317331047,4.247885043037941e-6,(-0.0012884368776066206-0.004619985689039203j),(7783.718349137818-215.0982715852183j),(0.9796739532998284-0.17473221647879023j),1154,8.696145124716553,0.0005712394683881617,11
191391,384000,250,44100,0.0538477860517768,1.5792597688515442,1237.569951479187,2.477574924230459,0.001556481724211991,(-0.00045573217641114994+0.05384585750883088j),(7775.881335740981+15.567062361361398j),(0.9848427676349373-0.17547353512408273j),1155,8.70748299319728,-0.0005159041762234205,11
191431,384250,250,44100,0.058284695392047,1.4673196592876498,1238.7590250076364,1.3091546440901105,0.0017478697991937101,(0.00602034887489872+0.05797293434326238j),(7783.35250506409+8.225661224572903j),(0.9846490959463149-0.17561114230848177j),1156,8.713151927437641,0.0001936854245969845,11
191460,384500,250,44100,0.0593710596998949,1.3461640088771516,1239.3501367189997,-0.9252566152263344,0.0016751154225301522,(0.013224780812252455+0.057879425553095845j),(7787.066569483831-5.813558770160819j),(0.9843208945276971-0.1756381447486531j),1157,8.718820861678005,-2.156319509681361e-5,11
191527,384750,250,44100,0.0615752597952411,1.1012267459347156,1239.8328973383484,3.3983201389987787,0.0021052487840014377,(0.027862958711278397+0.05491054680755818j),(7790.099843914208+21.352275166449616j),(0.9849153377451806-0.17581411670814504j),1158,8.724489795918368,3.1314109943912035e-6,11
191577,385000,250,44100,0.0446402032930097,0.6116276496117011,1249.1454708394383,9.89469407844813,0.0014188230149817162,(0.036547581943695645+0.025632440463406674j),(7848.612468908284+62.17019645274215j),(0.9855930173680624-0.17728477857752775j),1159,8.73015873015873,2.8238711575569145e-5,11
191633,385250,250,44100,0.0548227478404154,0.1775811630088305,1259.0445600056644,3.195554801831808,0.0016564021969244223,(0.053960597501074486+0.009684399728470957j),(7910.810280511978+20.07826297915679j),(0.9844019717009564-0.17850420620798638j),1160,8.735827664399093,1.1908455894226497e-8,11
191674,385500,250,44100,0.0139969444880558,-0.3028991697209195,1196.9158724530216,-26.209391714723623,4.3718815846473e-5,(0.0133597435589107-0.004175129583840446j),(7520.444223726861-164.67846493206585j),(0.981821510491766-0.16907374045520013j),1161,8.741496598639456,-2.867006490336172e-7,11
191803,385750,250,44100,0.0086544160990521,1.550895632551418,1218.2348793331184,14.480940574137012,6.423147016906041e-5,(0.0001722175206813328+0.008652702418383729j),(7654.3954945195455+90.9864330495584j),(0.9870089513847788-0.17305555152612628j),1162,8.74716553287982,-7.103921379374884e-9,11
191903,386000,250,44100,0.0054230949749132,0.9659400284297952,1224.6648815789206,22.69193014291489,3.593218006920897e-5,(0.003083809743688583+0.004460950187085811j),(7694.796390155502+142.57760206550844j),(0.98800515712862-0.17416332643192337j),1163,8.75283446712018,9.329121691492639e-11,11
191983,386250,250,44100,0.0007492465376101,-0.3955603330434789,1253.9848301119891,59.8991869080392,4.503189552722057e-6,(0.0006913903184236417-0.00028870365725228213j),(7879.01905998574+376.3576910925957j),(0.9925165350924849-0.17923671669911517j),1164,8.758503401360544,8.881217678560022e-8,11
192040,386500,250,44100,0.0032376869297925,-2.03556737817372,1372.5416845053485,-11.094684868514724,3.563270184695363e-6,(-0.0014511900475042603-0.0028942467243436984j),(8623.933745575525-69.7099609536394j),(0.9793907905169741-0.19400314969972415j),1165,8.764172335600907,1.9765724952696712e-8,-1
192112,386750,250,44100,0.0046021029947767,-1.0198318377077054,1297.8880001433056,-33.73060084950336,3.955113328391751e-6,(0.0024092434241198735-0.003921083791232774j),(8154.870812865114-211.93561565993878j),(0.9782388537876383-0.18298414169826377j),1166,8.76984126984127,-1.3062126091248846e-6,11
192168,387000,250,44100,0.0077086722827532,1.1248634505254107,1209.274018577268,-3.979938990103183,2.5419387053980367e-5,(0.003324748173568558+0.006954831266482417j),(7598.092745878705-25.00669418608748j),(0.984635860714367-0.17134402292909592j),1167,8.775510204081632,3.8540040019768126e-5,11
192257,387250,250,44100,0.0475949148507424,1.0347649879363388,1240.8104932860915,2.655382812863236,0.0012239191356779645,(0.02430805550953824+0.04091936408345845j),(7796.242260409425+16.684262274719483j),(0.9847865943286742-0.17593267420318895j),1168,8.781179138321995,-0.00021915740791474358,11
192321,387500,250,44100,0.0522822704416285,0.8117841720155629,1240.0207067472577,2.073838573045569,0.0014458660647734022,(0.03598092428440098+0.03793163442526295j),(7791.279885232816+13.0303120516222j),(0.984724791257146-0.17580729217671073j),1169,8.786848072562359,0.00021753173512228556,11
192379,387750,250,44100,0.0562496963551441,0.6311141678096903,1240.26198638374,3.5201282441368646,0.0017647586573644861,(0.04541435114067358+0.03318983354157594j),(7792.795889899683+22.117618062948623j),(0.984921680424534-0.17587738128610564j),1170,8.79251700680272,8.06757206912986e-10,11
192433,388000,250,44100,0.0044895016449733,-0.857199559605811,1270.1321806517392,22.323857921245445,2.4224473059632096e-5,(0.00293863562593984-0.0033941192787195614j),(7980.475855646976+140.264936090334j),(0.986804455100345-0.18055044869835457j),1171,8.798185941043084,-0.0011563740522319405,11
192485,388250,250,44100,0.0674137953559443,0.2925076400876396,1242.0498316037977,2.291002821565982,0.002422979029987379,(0.06455031337761981+0.019439054687515552j),(7804.029252717861+14.394795267170354j),(0.9847043909239545-0.1760974185330543j),1172,8.803854875283447,1.777784397757337e-5,11
192510,388500,250,44100,0.0670402908360871,-0.5389126592153146,1233.0010159023188,-4.851472978457944,0.0018670475896633465,(0.05753848372527404-0.0344052828208623j),(7747.173866854953-30.48270373642574j),(0.9839288184720151-0.17464993489977418j),1173,8.80952380952381,-2.769741902493655e-15,11
192609,388750,250,44100,0.0001196986832269,1.7003675926011608,1207.6354568451118,67.99731972901411,1.811828576755484e-7,(-1.5466148864321644e-05+0.00011869529479123712j),(7587.797358878314+427.2397602489341j),(0.9948256614779043-0.17287795741062367j),1174,8.815192743764172,-0.46020337909342335,11
192673,389000,250,44100,0.0753166038950473,-0.2814419740376965,1241.6166440742527,0.90790572113752,0.002876852867742891,(0.07235334303461166-0.020918522270926942j),(7801.30745519697+5.704539887355551j),(0.9845212307163153-0.17600195745761024j),1175,8.820861678004535,-0.000490880436360874,11
192718,389250,250,44100,0.080310128521731,-0.5001844088646898,1241.9420072315097,-0.9016881349235968,0.0030675733014169414,(0.0704716668914096-0.038515722876809225j),(7803.351772206145-5.665473641010108j),(0.9842592730184632-0.176002212777875j),1176,8.826530612244898,8.906566260936286e-5,11
192802,389500,250,44100,0.0724540153653664,-0.6379641991751467,1240.296015057539,2.1803584739531106,0.00278757704651149,(0.058203025365640405-0.043150807418301816j),(7793.009698362921+13.69959632792669j),(0.9847328391944394-0.17584858641048484j),1177,8.832199546485262,0.0019130073854192679,11
192864,389750,250,44100,0.0774906786635536,-0.925615435117421,1239.9441294083858,0.7820915318829559,0.003031636644143686,(0.04659847556578888-0.061914354996904446j),(7790.798735622354+4.9140260219965635j),(0.9845454941780325-0.17576419729708284j),1178,8.837868480725623,-6.0187703369617004e-5,11
192968,390250,250,44100,0.0811294915836216,-1.2957092759531728,1239.082551216076,-3.1829115785653777,0.0028928087707947997,(0.02203726187546136-0.07807914890448846j),(7785.3852801834455-19.998823264493765j),(0.9840110207227981-0.17554414306043686j),1179,8.84920634920635,6.798129020290257e-5,11
193046,390500,250,44100,0.0709322021246978,-1.4716534419500436,1238.240254576082,-1.48359175266084,0.002344785436436761,(0.007020908161296477-0.07058388021956309j),(7780.092974310749-9.3216819021714j),(0.9842703550184543-0.17546853155247985j),1180,8.854875283446711,2.515509779169332e-12,11
193166,391000,250,44100,0.0018079901379653,-0.5613482370253201,1264.8041053430195,-71.0923034126433,3.181044024273006e-7,(0.0015305326741345388-0.0009624438021964628j),(7946.998571151681-446.68611625587357j),(0.9738925180882777-0.17742407276356542j),1181,8.866213151927438,2.407621289207856e-11,11
193262,391250,250,44100,0.0003129214995556,-0.8970807384699919,1367.0804294162335,34.44304599309909,2.0728149117511538e-7,(0.00019522986245020297-0.0002445509470270377j),(8589.619667840838+216.41204051835092j),(0.9859174002009549-0.19449885908154008j),1182,8.871882086167801,-0.008657683687994243,-1
193292,391500,250,44100,0.0591928662288629,-2.1620602723676847,1241.0236083035677,-3.1222216175652595,0.001543124302934829,(-0.03299474540598173-0.04914409616609617j),(7797.581301555971-19.61749699324452j),(0.9839709439153598-0.17581778856828045j),1183,8.877551020408163,0.0003833246665404628,11
193351,391750,250,44100,0.0514667109814397,-2.3339527016820334,1238.9117319912182,-0.8271475875651927,0.0012631175485358587,(-0.03557409241760038-0.03719282575862012j),(7784.311991339636-5.197121569058659j),(0.9843456225851717-0.1755791159235126j),1184,8.883219954648526,-1.948528928262303e-5,11
193418,392000,250,44100,0.0483080425621845,-2.507747277933916,1238.2245497146464,-4.240308244702899,0.000989531175221299,(-0.03892449789031199-0.028610320518598405j),(7779.994297756126-26.642642461029713j),(0.9838842359100353-0.17539742558838153j),1185,8.88888888888889,-1.542909247794063e-12,11
193535,392500,250,44100,0.0007360190835391,1.1293923591928237,1313.2662752101758,3.980362306113931,3.073481934549979e-7,(0.00031443418781020266+0.0006654736905918257j),(8251.495364815039+25.009353959026505j),(0.9831035357406153-0.1861244007077559j),1186,8.900226757369614,-8.500164547046703e-10,11
193624,393000,250,44100,0.0008618334174589,0.8883571492798914,1372.4126373782426,4.627919142915475,4.317052527012619e-7,(0.0005435478129754485+0.000668814334818453j),(8623.12291856256+29.07807356158166j),(0.9815907494147872-0.1944201740291877j),1187,8.91156462585034,-8.79395875907727e-12,-1
193645,393250,250,44100,0.0005302049724048,-2.468498150451298,1325.2353839526463,-109.09128339631631,1.8030509236867864e-8,(-0.00041456529182107174-0.00033053431225843173j),(8326.699493005764-685.440748977099j),(0.9670789148391599-0.18479940009899876j),1188,8.917233560090702,-2.677193156207634e-12,-1
193787,393750,250,44100,0.0001961925361869,3.117139797682614,1228.0635888733636,53.31683018025596,2.1539877547100092e-7,(-0.00019613388321501444+4.796989730357762e-06j),(7716.15109789135+334.99952401397337j),(0.9922407266731731-0.17540541211670677j),1189,8.928571428571429,-7.62027496804116e-9,11
193827,394000,250,44100,0.0013902974538073,1.2206576965807492,1364.5810448610025,0.7002296694820155,9.730188758588895e-7,(0.0004769109961380143+0.001305941389123515j),(8573.915571526419+4.399672770940618j),(0.9812578083929371-0.19321662718460153j),1190,8.934240362811792,-1.820410353247187e-16,-1
193881,394250,250,44100,3.515222815744708e-5,-2.0430130078465187,315.9144454193223,12.56125192552552,9.792784950846818e-10,(-1.598939500389782e-05-3.130524543654854e-05j),(1984.9490017844732+78.92467353824323j),(1.000776676163848-0.045075583682026424j),1191,8.939909297052154,-0.00020740848484143544,-1
193906,394500,250,44100,0.0221683949989998,2.3549338507100908,1239.942999286371,-3.0592443908560822,0.00021690285029155393,(-0.015655648924847942+0.015695171027216896j),(7790.791634856316-19.221799407698498j),(0.984006830474695-0.1756678698476529j),1192,8.945578231292517,-4.379478658715148e-5,11
193944,394750,250,44100,0.0208929576077806,2.271978583603313,1242.2384263824365,-1.0794327877133347,0.00020632313708104688,(-0.013478495664328124+0.01596389151263581j),(7805.214228660015-6.782276231848327j),(0.9842269139197843-0.17603932228926472j),1193,8.95124716553288,2.4987638997624846e-5,11
194023,395000,250,44100,0.0193247780986923,2.067290425661323,1241.113468886145,0.669204361616159,0.00018778155283515527,(-0.009205278445066876+0.016991465425691958j),(7798.145912248115+4.204735012407145j),(0.9845003632020879-0.17592539318670303j),1194,8.956916099773242,-6.265625283643745e-5,11
194052,395250,250,44100,0.0199621445863441,1.8847248497525693,1239.7831976190012,-0.4056374733438248,0.00019286433515141243,(-0.006164261083221636+0.018986550549902146j),(7789.787571367834-2.548695412555371j),(0.9843829299572638-0.17571188575376281j),1195,8.962585034013605,-5.364982366894381e-6,11
194084,395500,250,44100,0.0209267750806281,1.7360148882838544,1243.401910099836,-1.1582439178630504,0.00020642135771558443,(-0.00344178317254235+0.020641803309507708j),(7812.524612458323-7.277461166847237j),(0.9841866674683395-0.17620049502094287j),1196,8.968253968253968,-2.4717010794736458e-6,11
194134,395750,250,44100,0.020030804045824,1.4595996717815525,1244.228400430068,-3.4334900212912367,0.00017484385228786186,(0.002222771142418857+0.019907094192036966j),(7817.717604357761-21.573254054124824j),(0.9838469291344925-0.17625923981600664j),1197,8.973922902494332,2.6317626200914417e-5,11
194180,396000,250,44100,0.0181548854055205,1.200182266664354,1241.0687424084035,-1.7272087865235826,0.00015230760677949838,(0.0065754792533954266+0.016922261570952918j),(7797.864887500328-10.852372869916456j),(0.9841654022906174-0.17585906551914343j),1198,8.979591836734693,2.269986406442653e-12,11
194218,396250,250,44100,0.000771966057079,-0.0456567576126211,1372.1345677310896,-8.361667875820254,2.207191631489323e-7,(0.0007711615999617856-3.5233223334596333e-05j),(8621.375755441195-52.53790874086936j),(0.9797834844704529-0.1940218757500644j),1199,8.985260770975056,-6.307265286626987e-5,-1
194256,396500,250,44100,0.0162498349685419,0.6626524047761169,1243.729166158633,-0.7109365439028006,0.00012643372296545756,(0.01281077222745845+0.009997062140500505j),(7814.580822918641-4.466946046987111j),(0.984241175043853-0.17625761623146188j),1200,8.99092970521542,-1.097107716782329e-8,11
194419,397250,250,44100,0.0227680706173123,1.161565506598341,915.8964625661478,6.191810107662606,0.00031962322387038566,(0.009059501346535919+0.020888046222350087j),(5754.7471964933775+38.90429029331174j),(0.9923729151104632-0.13023794252441226j),1201,9.007936507936508,-0.00010412294682879045,12
194472,397500,250,44100,0.0296896341368489,-0.0860562149037358,914.3182852683578,4.057972641585741,0.0005015510907782418,(0.02957976611789712-0.002551825148878818j),(5744.8312160837795+25.496994078548262j),(0.9921005097364094-0.1299752809029262j),1202,9.013605442176871,-5.280392253237011e-11,12
