Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,clusterSimilarity,clusters
128537,221250,250,44100,0.1042871310611743,1.2148155868322048,1005.4133076750244,2.20707883069466,0.010957225563760184,(0.03634508565628712+0.09774886420622853j),(6317.198122426542+13.867485280807788j),(0.9900689466686643-0.14280262443461492j),838,5.017006802721088,0.0010297396167593348,1,15
128836,221750,250,44100,0.1083243731962873,-1.3332120552471292,1007.9428514498086,1.583861381183099,0.011557730893125735,(0.025494731203254406-0.10528147277295441j),(6333.091714706134+9.951694558858813j),(0.9899295133099272-0.1431467238753749j),839,5.028344671201814,8.917241823871572e-13,1,15
128895,222000,250,44100,0.0036879837404574,2.8616988920368227,513.7687245755133,-25.77935688436906,5.815348786042598e-6,(-0.0035444650878750147+0.001018818585771761j),(3228.1041015412607-161.9764764044066j),(0.9936657211437926-0.07286616258840246j),840,5.034013605442177,-0.009880197500547562,1,-1
129151,222250,250,44100,0.1252452239307094,2.3433485526073103,1004.4474620336904,0.191672744273578,0.014698255645983038,(-0.08741681271938676+0.08969206749449592j),(6311.129535283909+1.204315370606536j),(0.9898043284520647-0.14262541970575898j),841,5.0396825396825395,0.000348217444425057,1,15
129323,222500,250,44100,0.1260584803086224,-2.000188352681229,1005.740486776008,0.9275331302193458,0.01528624412405483,(-0.05248042673020834-0.11461476897823672j),(6319.253849346658+5.827862535716483j),(0.9898818125999287-0.14282273688242608j),842,5.045351473922903,0.001245005434650092,1,15
129659,223000,250,44100,0.1111171405788546,1.7744978463125167,1008.6144514681666,0.4419954755951643,0.011672850222826825,(-0.02247851940984945+0.10881973670048084j),(6337.311502073782+2.77713947809939j),(0.9897547768832712-0.14321814458046203j),843,5.0566893424036286,-9.324001867570007e-5,1,15
130308,224000,250,44100,0.1605619306982064,2.9213831253572398,1004.31937339144,1.9666258696401275,0.02574705035494935,(-0.15668463345129316+0.035072200241352706j),(6310.324730608904+12.356674768842124j),(0.9900572730520494-0.14264342445418507j),844,5.079365079365079,0.011022903827070295,1,15
131396,225750,250,44100,0.2786202886911577,-2.529587702331197,1005.1402036229866,1.0641608961750313,0.07504334369600893,(-0.22805009328944167-0.1600700478572459j),(6315.482159059447+6.686320107322017j),(0.9899132936376456-0.14274085445896684j),846,5.119047619047619,-0.07434304868626354,1,15
131866,226500,250,44100,0.2933652279763443,-3.0648872523359887,1005.0005216702364,0.1705337614193706,0.08058131047820952,(-0.29250261182851434-0.022480637426682493j),(6314.604511466248+1.0714952241282585j),(0.9897901057827937-0.1427029837210969j),848,5.136054421768708,0.007589480441428165,1,15
132034,226750,250,44100,0.2980535950251511,-1.1662388248785298,1004.4522189256978,0.4230802839392827,0.08392871898650596,(0.1173174778324271-0.27399371325352484j),(6311.159423717878+2.6582918238046687j),(0.9898368661597858-0.14263079299591172j),849,5.14172335600907,-0.18897494562773431,1,15
132516,227500,250,44100,0.305739868897361,-1.6967835067543202,1005.1323517177032,0.0302330790336762,0.08708772983005876,(-0.03841748338707725-0.3033166075301172j),(6315.432824083537+0.18996003797519395j),(0.989767640156876-0.14271872162791466j),851,5.158730158730159,9.027734355404562e-5,1,15
132816,228000,250,44100,0.2961729294220876,2.1545443153536663,1005.4554294290908,1.6587385929355836,0.08663370209234773,(-0.16323723022888023+0.24712751928845245j),(6317.462781212805+10.422161955584599j),(0.9899907433535825-0.14279740964702847j),852,5.170068027210885,0.004963373505966701,1,15
132901,228250,250,44100,0.3105037610227109,-2.2421173127581286,1002.6017483233431,-0.9428676737952424,0.08679112150271275,(-0.19313981719188042-0.24312465244054488j),(6299.532574017795-5.924212314604861j),(0.9896818107140557-0.14234211558942692j),853,5.175736961451247,0.001827589280077649,1,15
133231,228750,250,44100,0.2916756452610061,1.7049059977165155,1004.5228821489982,-2.5704282244654766,0.07237533977623674,(-0.03899937578420157+0.2890566220083306j),(6311.6034138442765-16.150476853121194j),(0.9894133526711499-0.14257993477588024j),854,5.187074829931973,0.010115944487014123,1,15
133677,229500,250,44100,0.2544653760703542,1.2083337847736686,1002.8923567057084,-0.7745036568393653,0.05863628425186779,(0.09022778545961024+0.2379318691341733j),(6301.358520336015-4.86634999700996j),(0.989699656676466-0.1423865084237232j),855,5.204081632653061,-9.960342784220374e-14,1,15
134712,231000,250,44100,0.0022999370519446,-2.872432433538328,333.0895166804408,7.184016003604847,6.421460356899878e-6,(-0.002217126788504022-0.0006116038314183507j),(2092.863157182095+45.13850380039298j),(0.9998970375887578-0.047487984103316075j),856,5.238095238095238,3.7603521369337425e-5,1,-1
134858,231250,250,44100,0.0865344336903037,1.993924994934502,1006.3499223338584,8.108334662348824,0.009421339487763969,(-0.03553235422775275+0.07890285176807668j),(6323.083045889417+50.94616921616508j),(0.9908826521612776-0.14305497102594353j),857,5.2437641723356005,1.5473999268334602e-12,1,15
135122,231750,250,44100,0.0015375711579387,2.130881922454792,251.1885225749043,24.848322976256057,6.033794486586635e-6,(-0.0008168480811781872+0.0013026451082319786j),(1578.2640343747867+156.12661783246497j),(1.0029039564917792-0.03590755923772844j),858,5.255102040816326,-1.415263434062025e-6,1,-1
135257,232000,250,44100,0.0235886397521319,0.6796395015345457,1013.3549465948784,29.533808520587385,0.0017642635404309345,(0.018347228599127092+0.014825758937984714j),(6367.096911402694+185.56639176160994j),(0.9937683475703715-0.14448422881053366j),859,5.26077097505669,-0.0013045359098828079,1,15
135316,232250,250,44100,0.1086780467548493,-2.654362923464774,1005.85761138558,-5.388048676006092,0.009135204681218022,(-0.09603153369921319-0.050880864593932575j),(6319.98976497263-33.854108275449896j),(0.9889891184755486-0.1427107839308434j),860,5.266439909297052,-0.0005203222945282456,1,15
135573,232500,250,44100,0.087576569525884,-0.913356469197862,1003.8033976436842,1.01712382115529,0.007401655349517256,(0.053517371876990114-0.06932204870964176j),(6307.082759371744+6.3907774486652755j),(0.9899338282636734-0.14255135510107164j),861,5.272108843537415,1.8533381586378776e-12,1,15
135905,233000,250,44100,0.0018021748758179,-2.951378517683471,503.8116563659952,8.872751021788096,4.210085869764886e-6,(-0.0017696704372982845-0.0003407357133935499j),(3165.5419968646315+55.749138854361625j),(0.9986865449248025-0.07181009304488681j),862,5.283446712018141,0.00018634232282601357,1,-1
135982,233250,250,44100,0.0724502474015232,-1.744078505453546,1005.8753777918572,-0.1108779771829167,0.004865858528581291,(-0.012491603393479801-0.07136524499503895j),(6320.101394595513-0.6966668771254956j),(0.9897326272451308-0.1428206294477543j),863,5.289115646258503,7.348510784118641e-6,1,15
136218,233500,250,44100,0.0723829294756722,0.1066015543822182,1002.844342904191,1.4980078684885074,0.005144527131640772,(0.07197204292793347+0.0077015268784734504j),(6301.05684072378+9.4122610293264j),(0.990021125892186-0.14242584497011498j),864,5.294784580498866,-3.315636151575025e-7,1,15
136449,234000,250,44100,0.0515375475882679,-2.1916700427674085,1013.864300119361,-5.524886219470017,0.0020450815418987553,(-0.029981764080548673-0.04191912014858257j),(6370.297273983883-34.71388391801298j),(0.9888063982743098-0.1438360856367709j),865,5.3061224489795915,7.356537636319379e-5,1,15
136636,234250,250,44100,0.0474802619933905,-0.6519010678617854,1004.8507535763526,-2.01196784531857,0.0019551763346914333,(0.03774357299247665-0.028806214203233857j),(6313.663490779274-12.641566804223409j),(0.9894854185205904-0.1426375026448351j),866,5.311791383219955,-0.0001304573029063882,1,15
136956,234750,250,44100,0.0520162939486175,2.448032444607346,1004.0617677660304,-3.3777281566777337,0.002239089527323111,(-0.03999922582063739+0.03325292122353518j),(6308.706146728284-21.222891925684323j),(0.9893089201066436-0.14249854108751853j),867,5.3231292517006805,-9.607924553564527e-9,1,15
137534,235500,250,44100,0.0140368206419904,1.6270870731978682,799.3838216597292,7.975748492324981,0.00024662363064860545,(-0.0007897258962528176+0.014014587640890383j),(5022.676683049477+50.11310574073606j),(0.9946508432236525-0.11377604242637786j),868,5.340136054421769,-3.8381310975077825e-12,1,16
137697,235750,250,44100,0.0006585580402729,-2.2701871448421858,769.786424528041,77.29547965740409,1.7780213610145843e-5,(-0.0004239478182461323-0.000503951326828764j),(4836.710752260895+485.66182209479996j),(1.0049986847668528-0.11066830909912188j),869,5.345804988662132,1.2931620399353255e-8,1,16
137863,236000,250,44100,0.0020578282785414,-0.6234296841432829,262.55030158650635,24.42710759467469,1.0603122007609231e-5,(0.0016707114887788348-0.0012014076515601596j),(1649.6521973239057+153.4800435357549j),(1.0027843341546192-0.037528739270703076j),870,5.351473922902494,-3.6513230343130104e-6,1,-1
137954,236250,250,44100,0.0183483958602103,-0.4655489131934161,780.0789815660871,-3.144440522665355,0.00028083004466732505,(0.016395673074215477-0.0082368401153858j),(4901.380795415654-19.757102491311056j),(0.9933848933031104-0.11086406694311322j),871,5.357142857142857,-6.653472756073019e-9,1,16
138173,236500,250,44100,0.0073029579776269,-2.736805719112937,775.8966831484678,18.30769941211662,0.00010190839443844285,(-0.006712779127842142-0.0028760722528810906j),(4875.102639447828+115.0306679544715j),(0.996491818113339-0.11060966512862314j),872,5.36281179138322,4.0735567540290065e-6,1,16
138334,236750,250,44100,0.0099456907112202,0.9124638509373136,779.671325323397,6.623710945745784,0.00011752532159573329,(0.006084760339789734+0.007867175816681251j),(4898.819415701203+41.61800329331451j),(0.9947748215386899-0.11096068923553801j),873,5.3684807256235825,-1.8990415138851027e-7,1,16
138504,237000,250,44100,0.008744285621962,-2.242483254676664,770.8485593633219,21.03882463224254,0.00016455016535695517,(-0.005441633243251373-0.00684479062385354j),(4843.384342252175+132.19083380963428j),(0.996958975409373-0.10993569381721345j),874,5.374149659863946,2.421257534405835e-5,1,16
138663,237250,250,44100,0.0216056091963522,1.1473974041323638,792.268771360676,5.376187401141478,0.0005289360566619227,(0.00887691538843786+0.019697784696051938j),(4977.971503550622+33.77958168749614j),(0.9943973017037915-0.11272592524767638j),875,5.379818594104308,-3.155996998481007e-5,1,16
138831,237500,250,44100,0.0272388076984384,-1.84528014120619,789.2344056586203,4.514482505847442,0.0008139332640577189,(-0.0073830818442978605-0.026219129415617742j),(4958.906021554856+28.36533015025993j),(0.994323860114569-0.11228222707598787j),876,5.3854875283446715,-2.2156499555876784e-5,1,16
138917,237750,250,44100,0.0343342337621011,1.3691659594445569,794.5327515766068,-4.085434927259211,0.0009524189009166399,(0.00687601174722696+0.03363866927336162j),(4992.196510779104-25.669544708393374j),(0.9930213409738893-0.11289438446912611j),877,5.391156462585034,1.949089332250492e-5,1,16
139072,238000,250,44100,0.0303777761854832,-1.60082330486687,801.6216776413775,-3.6765008854072807,0.0007559527964084582,(-0.0009120157564610973-0.030364082618041993j),(5036.737546872953-23.100136345023767j),(0.9929646627226547-0.11390391530034835j),878,5.396825396825397,4.179362696729732e-6,1,16
139244,238250,250,44100,0.0257205007358764,1.14025772382005,802.6671299238355,-8.933721179924891,0.0004560435510608737,(0.010734716252988677+0.023373275873784658j),(5043.306317293452-56.13222565614315j),(0.9922042194025462-0.11396642191948053j),879,5.40249433106576,2.9882605283403842e-6,1,16
139490,238500,250,44100,0.0207464159504036,-2.2513659450923518,804.6696129293621,8.081640557991772,0.0005409662263750018,(-0.013054388501400956-0.016124413652646545j),(5055.888289091653+50.77844521188054j),(0.9945798818772768-0.11452680715661001j),880,5.408163265306122,-7.124688728233443e-12,1,16
139578,238750,250,44100,0.0018217196567793,-1.7125514367072976,407.02561863014216,-68.73945479995447,6.321537118046644e-7,(-0.00025737407741064625-0.0018034470028734269j),(2557.417386622591-431.90273242260923j),(0.9885894469543474-0.0573939638228044j),881,5.413832199546485,-1.6293106542633073e-6,1,-1
139834,239000,250,44100,0.0153391151765783,2.75047109416416,813.4618161541891,21.82570081075295,0.0005242726125340753,(-0.0141807370167805+0.005847662102177832j),(5111.131331211623+137.1349226530205j),(0.9963848449989251-0.11599953166043822j),882,5.419501133786848,-2.6946701745847056e-5,1,16
140013,239250,250,44100,0.0277604720014602,-0.956473775285728,826.910918228055,7.948192485547544,0.0009635765770346353,(0.016001276751578353-0.022684861649638902j),(5195.634531756896+49.93996624382753j),(0.9941930678368601-0.11767566296615847j),883,5.425170068027211,1.8279437211656076e-5,1,16
140082,239500,250,44100,0.0472376512372275,1.1868497403570843,802.9199239883022,-8.436360324475235,0.0015627830968989404,(0.01769440347081356+0.0437984449520985j),(5044.894669245051-53.007215236815604j),(0.9922704257151528-0.1140102368129691j),884,5.430839002267573,0.0001458564777896675,1,16
140365,239750,250,44100,0.0602786602236362,-1.8823938419462505,803.0886021931051,2.462440859117262,0.0036949640615318267,(-0.01848020837417319-0.05737594249163777j),(5045.95450566311+15.471972225804262j),(0.9938096915656426-0.11421129509751961j),885,5.436507936507937,0.0009709471448959531,1,16
140541,240000,250,44100,0.0661539020222206,0.8809131391053122,802.9456485200402,1.493332480294254,0.0042964599000697955,(0.042103458225832426+0.05102585186149417j),(5045.056301244901+9.382884698918906j),(0.9936748068806713-0.11417528791791572j),886,5.442176870748299,-3.915460198591085e-5,1,16
140643,240250,250,44100,0.0739647598165526,-2.585938466435188,806.3566692820041,-4.331779134891391,0.004383465905469133,(-0.0628371713851297-0.03901635025263318j),(5066.488376778957-27.21737101429669j),(0.9927949017059203-0.11456306887011082j),887,5.447845804988662,1.95227744870365e-5,1,16
140780,240500,250,44100,0.0609410100189585,0.108625875158927,807.2697193538579,-9.581223618683948,0.0025083235290266404,(0.060581824229763645+0.006606759805292951j),(5072.225239575148-60.20060346571701j),(0.9920377485548524-0.11460646976771081j),888,5.453514739229025,3.622429328060588e-8,1,16
140987,240750,250,44100,0.024127832376773,3.0141833885886355,804.2756579637442,-35.557259101306066,0.00019789944809956158,(-0.02393226214234107+0.003065799072334475j),(5053.412997039992-223.41284794890387j),(0.9884216626933053-0.1137614679695126j),889,5.459183673469388,-3.309803644732364e-5,1,16
141239,241000,250,44100,0.0339005217416994,-1.4479968349617496,820.5958860872142,5.787884993547535,0.0013226562706580328,(0.004152512002948177-0.03364523767823325j),(5155.956014595198+36.366353951103086j),(0.9939925531553819-0.11674516184660207j),890,5.464852607709751,-1.6987313085947713e-5,1,16
141417,241250,250,44100,0.0400773094695484,0.6070759810016765,802.747342101853,3.1396030588821664,0.0016744087353965042,(0.032916279255543954+0.022862836532001087j),(5043.810305271827+19.726707809944514j),(0.993911130685005-0.11417398951068722j),891,5.470521541950113,-2.419133674193888e-5,1,16
141589,241500,250,44100,0.0436797820804961,-2.632449243610845,811.1218725396112,1.0207725378430954,0.001841496193267432,(-0.0381395413945532-0.021290813624960263j),(5096.429031872878+6.413703011748155j),(0.9934742369724684-0.11532499149748969j),892,5.476190476190476,8.18870103126858e-5,1,16
141778,241750,250,44100,0.0530649080329065,-0.0218342236864286,795.9249993909901,0.40245892067919,0.002658382170936568,(0.053052259630414614-0.001158539014410923j),(5000.944261790391+2.528723977154841j),(0.9936340704763856-0.11316369525689718j),893,5.481859410430839,-2.506205848535625e-6,1,16
141865,242000,250,44100,0.0503160707849599,2.995080550572149,789.0020925296143,-4.838989324143712,0.0019943117607380567,(-0.049776998857685155+0.007345567640360163j),(4957.446355116021-30.404266623058643j),(0.9930033739451734-0.11209982713856992j),894,5.487528344671202,1.0076732358683475e-7,1,16
