,onset,duration,cluster,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
24267,32750,250,3,44100,0.0544183263055757,-1.0895920856069214,1775.1733182840928,1.1469343280301991,0.0030851923794804,(0.02518735887244239-0.04823848246919588j),(11153.742911139843+7.206400918179239j),(0.9683442622125806-0.2502723799284726j)
24271,32750,250,1,44100,0.0359328659396175,1.7385134526684074,1330.6748633565269,0.1747532028295575,0.0012992088902951,(-0.005998343172320451+0.035428671070498824j),(8360.876750074933+1.09800675640125j),(0.9821062175608861-0.18846000873628838j)
24275,32750,250,2,44100,0.1833364638486216,-1.417397994527415,886.6705219585915,0.2846511229591321,0.0339539911252924,(0.02801334155753977-0.18118364073860957j),(5571.115195879477+1.7885157534489886j),(0.992071313882005-0.12599850510080882j)
24382,33000,250,0,44100,0.1860300472080168,1.1748413635455288,444.067076841269,-0.2486781799852908,0.0343036573969178,(0.07174982491848367+0.17163665426820665j),(2790.1557326112497-1.56249108669974j),(0.9979638355415366-0.06322439551353971j)
24475,33000,250,3,44100,0.057510403900465,-1.4851457147480047,1773.953487810189,1.5722485819611358,0.0034989990990014,(0.004919780866367636-0.057299583881748606j),(11146.078490228962+9.878729189412148j),(0.9684464272072988-0.25011923742951236j)
24479,33000,250,1,44100,0.0361784935720659,-1.6758462595298749,1332.4815181871718,1.3274584452322424,0.0013725091273217,(-0.003793562021049342-0.03597905341078984j),(8372.228297161986+8.340667398974682j),(0.9822189737309936-0.18874379659422721j)
24481,33000,250,2,44100,0.1855123868381523,-1.585305000837511,887.3427310786137,0.803053456378788,0.0354142367160634,(-0.002691444323616973-0.18549286185145006j),(5575.338810345753+5.045733677998983j),(0.9921325180253617-0.12610283232303138j)
24571,33250,250,1,44100,0.0349918767364236,1.148851413755598,1330.1557922272214,-0.483468402787403,0.0012036688484386,(0.014330417810601225+0.031922884627030024j),(8357.6153299819-3.037721564879393j),(0.9820280528701903-0.18836971018407j)
24575,33250,250,0,44100,0.1841848462309591,-2.075126069185592,444.1700442876685,-0.1739739272913682,0.033715539428377,(-0.08900193757146978-0.16125356644008304j),(2790.802696157585-1.0931104237894547j),(0.9979735298356196-0.0632397091022179j)
24675,33250,250,3,44100,0.0606958099642407,-1.8402165672947213,1776.0069379822826,2.4724655603857286,0.0040269155845642,(-0.01615556376632331-0.05850623134852804j),(11158.980698179284+15.534959281523152j),(0.9684974198323737-0.25043468074662695j)
24681,33250,250,2,44100,0.1894397689296424,-1.7796092332493298,887.6149703892577,0.6473716953099384,0.0367244253199222,(-0.03927062522553998-0.1853246989651177j),(5577.0493403824275+4.067556324255345j),(0.9921056200297185-0.12613851670125917j)
24774,33500,250,0,44100,0.1838430696180921,0.9516799141156124,443.98370299197416,-0.4945789141030282,0.0332121423251993,(0.10668703822784104+0.14972023951615177j),(2789.6318792663574-3.1075309663329813j),(0.9979296235036954-0.0632103263281467j)
24872,33500,250,3,44100,0.0644732556225202,-2.2425307190276405,1774.956248343428,2.4838039978110604,0.0045456307738395,(-0.04012457645705689-0.05046601881175722j),(11152.379020478027+15.606200784960372j),(0.9685364631524878-0.25029010023609005j)
24874,33500,250,1,44100,0.0339810032124243,-2.245140149473856,1329.847081915764,0.4658903013691984,0.0011740062522831,(-0.021217225293985603-0.02654313338976865j),(8355.675645888776+2.9272750963204173j),(0.9821691770311357-0.18835199160793922j)
24876,33500,250,2,44100,0.1925273468932219,-1.9881836589076187,888.061709937644,0.556573368657755,0.037808422712707,(-0.07804547789613418-0.1759990985252681j),(5579.856287748984+3.4970536123178535j),(0.992084755097596-0.12620003096570298j)
24953,33750,250,3,44100,0.074123152687031,-2.5641905194234287,1775.981803255737,-1.021256949209012,0.0052999135291329,(-0.062106567966272765-0.04046005412398333j),(11158.822772034753-6.416746658125113j),(0.968016346139309-0.25030658606467787j)
24959,33750,250,2,44100,0.1976317116968848,-2.2046931756555965,887.9903122494078,-0.5358416507620863,0.0383251433830171,(-0.11705509636867804-0.15923692374056997j),(5579.407682843292-3.366792387043196j),(0.9919316398096156-0.12617030000691049j)
24961,33750,250,0,44100,0.1808208951941504,-2.2962301955093576,443.8032174432492,-0.1978599014088138,0.0324677616720838,(-0.11996745476244632-0.1352922981423346j),(2788.4978551184504-1.2431904254118609j),(0.9979734373471572-0.06318733592019898j)
25081,33750,250,1,44100,0.0339298865836859,0.6564492530167023,1332.2202195663283,1.0463070570491753,0.0011950499309412,(0.026878043826803914+0.020707678856554654j),(8370.586509506718+6.574141127649691j),(0.9821866552261548-0.18869967073581717j)
25198,34000,250,3,44100,0.0718444662288117,-3.0250170640943908,1774.6139319848323,-1.8899868003561544,0.0048305338938962,(-0.07135684042644333-0.008356353993098491j),(11150.228183363291-11.87513729476115j),(0.9679452967265443-0.25008696999306146j)
25202,34000,250,2,44100,0.193611904466484,-2.41255363995409,887.7426066891829,-0.7304964398609476,0.036530715601374,(-0.14439864525753762-0.1289751945101334j),(5577.851302906781-4.589844497881302j),(0.9919085824167109-0.1261317944771129j)
25279,34000,250,1,44100,0.0353175594977654,-2.818815611781249,1335.2863614693758,0.0994728195701822,0.0012517421644278,(-0.033493696958876676-0.011202779695465546j),(8389.851647261672+0.625006158387095j),(0.9819716499197367-0.18910321019518836j)
25285,34000,250,0,44100,0.180038662820845,0.7466799695371745,443.9707479900347,0.0661695481641702,0.0324901300546687,(0.13213899734577086+0.12228330013036237j),(2789.5504805885166+0.4157555328078264j),(0.9980094710773509-0.06321353449910697j)
25382,34250,250,1,44100,0.0353641248218082,-0.1088238487105954,1331.7659608900124,-1.5488168936289493,0.0011843582666491,(0.035154929272615945-0.003840868684269534j),(8367.73231806603-9.731503549560943j),(0.9818357724364863-0.1885663684485972j)
25386,34250,250,2,44100,0.1915786153778006,-2.611022567508468,887.1830490261506,-0.5038167368039754,0.0360541235398711,(-0.1652401445679216-0.0969435943899732j),(5574.335498419896-3.165573918197903j),(0.9919506708307555-0.12605678680717644j)
25390,34250,250,0,44100,0.1805143243213872,-2.499805907490468,443.5913595423257,-0.0230157355290094,0.0325588292255601,(-0.14459692736472537-0.10806086193385336j),(2787.166712668158-0.14461213130980352j),(0.9980002051249983-0.06315878575990304j)
25483,34250,250,3,44100,0.06750051454702,2.9088269349664926,1774.7867635949065,0.1789826391820301,0.0045853737205861,(-0.06568017081231674+0.01557031233396941j),(11151.314116396326+1.124581088748757j),(0.968224507618506-0.2501845430025928j)
25677,34500,250,3,44100,0.0664377122663427,2.5228692271069777,1773.4572454926547,0.5699469569662772,0.0045044366156309,(-0.0541214577676289+0.0385335882094065j),(11142.960507790629+3.581082345882229j),(0.9683258183902215-0.25001505952706676j)
25681,34500,250,1,44100,0.0330897921564612,2.722772023438607,1330.270175296975,1.6274809830715211,0.0011606633699191,(-0.03022981513288874+0.013457065875932003j),(8358.334020005164+10.225764600549171j),(0.9823203805004703-0.1884423813803906j)
25685,34500,250,2,44100,0.1891823962190394,-2.8023355924472875,886.4742081990289,0.090099753465452,0.0359046236080303,(-0.17839940937415574-0.06295736473304786j),(5569.881720149796+0.5661134471546314j),(0.9920473388530353-0.12596726512641745j)
25687,34500,250,0,44100,0.1800965938550059,0.5472273370891986,443.28442465763055,0.0826133502332302,0.0325300303892694,(0.15379717447365324+0.09370812260469016j),(2785.2381839103805+0.5190749883623135j),(0.9980179858086506-0.0631160922057922j)
25808,34750,250,3,44100,0.0686127274333003,2.191188611265849,1771.9173025839716,-0.4526792978953612,0.0046329076617715,(-0.03988831014555043+0.05582677744209082j),(11133.284761132896-2.844267913400505j),(0.9682395672095134-0.2497662048134352j)
25810,34750,250,1,44100,0.0355217178921187,-0.6353156472761866,1331.5012501689173,-0.1697845792737313,0.0012542226995506,(0.02859087735642397-0.021079710007426394j),(8366.069091552592-1.0667879738783765j),(0.9820358137727698-0.18856638414889368j)
25819,34750,250,0,44100,0.1798605180067337,-2.679862507467293,442.7863028935952,-0.0447794141913208,0.0322984689997592,(-0.16102607523802398-0.08012745491458498j),(2782.1083925614075-0.2813573573110163j),(0.9980043483289911-0.06304411809979403j)
25894,34750,250,2,44100,0.1885261514572785,-2.968197711985044,886.6860647706634,0.2275536946966393,0.0358305879112918,(-0.18569914979818372-0.032525921163349736j),(5571.2128542479195+1.4297620311123538j),(0.9920629643889295-0.12599967700591688j)
25979,35000,250,3,44100,0.0669118803144063,1.8959719582142596,1771.9333125663045,-2.4260808012725468,0.0041130844034972,(-0.021376687561845645+0.06340533854568302j),(11133.385354818658-15.243515244586144j),(0.9679668036666249-0.24969819786910638j)
25981,35000,250,1,44100,0.0351251281903576,2.2025388019980983,1330.866412918164,-0.4757776099624702,0.0012131826799909,(-0.02074320875780173+0.028345968334479506j),(8362.080291466209-2.989398888401213j),(0.9820100521414038-0.1884693424331828j)
25990,35000,250,0,44100,0.1802986123652691,0.4042385123175053,443.066008836668,-0.1332948090294992,0.0323543511435018,(0.16576693565359757+0.07091482683372793j),(2783.8658368332526-0.8375159856174587j),(0.9979892491157409-0.06308309429908344j)
26099,35000,250,2,44100,0.1903275288891376,-3.13581535535518,886.5747106252028,0.0339520243688463,0.0362682358231899,(-0.1903243526003631-0.0010995727798535256j),(5570.513195517267+0.2133268606633383j),(0.9920375989739365-0.12598046259791826j)
26196,35250,250,1,44100,0.0346978664503922,-1.2109717896688057,1327.6119772459504,-0.2279029191222547,0.0011942601917298,(0.012217466196746301-0.032475767210962334j),(8341.632069067395-1.4319562728922886j),(0.9821320202758348-0.18802062527813482j)
26198,35250,250,2,44100,0.1898499393858457,2.983260849841596,886.6093417905394,-0.1929876449109313,0.03579735496745,(-0.1874752362794522+0.029933848178489486j),(5570.730789546481-1.212577134971555j),(0.9920049019274406-0.12598128394191688j)
26292,35250,250,3,44100,0.0465841313853621,1.5201786015257372,1773.8806815338137,2.7665717336384104,0.0023977499251158,(0.0023569759741471925+0.04652446626438581j),(11145.621034902968+17.382882868055216j),(0.9686138291284057-0.25015175434413434j)
26298,35250,250,0,44100,0.1795969696679873,-2.8046599313592333,443.164611959402,0.0553292331224143,0.0323184676702708,(-0.1694987936027787-0.05937365140469802j),(2784.485378525257+0.3476438246122681j),(0.9980151834613625-0.06309881032726194j)
26405,35500,250,3,44100,0.0576405302773836,1.328816853530611,1773.9267546358371,-2.883053731639289,0.0030046857346202,(0.013812106132278474+0.05596120490883539j),(11145.91052074066-18.11476084644526j),(0.9678328306678543-0.24995683255631843j)
26411,35500,250,0,44100,0.1805643920783529,0.2637651213391841,442.7592565239429,-0.0820853870576126,0.032508739419903,(0.17431960708752653+0.047076260168746845j),(2781.938455208995-0.5157576978945412j),(0.997999286678863-0.06303993726398159j)
26500,35500,250,1,44100,0.0333641756056248,1.7680108184090395,1329.1819617824374,0.5173780960944606,0.0011338529853417,(-0.006537329188077548+0.03271745009822254j),(8351.49657283955+3.2507824516372628j),(0.9821942266488392-0.18826029794218874j)
26504,35500,250,2,44100,0.1869000002525548,2.820189073663959,886.0939648383792,0.7631632352062081,0.0358947000148301,(-0.1773294051931829+0.059041444327158424j),(5567.492580653009+4.795096026427285j),(0.9921492996262602-0.12592559537551298j)
26611,35750,250,3,44100,0.0543735156443469,0.9815469189933912,1773.244308412891,-4.741012971566611,0.0025106780820305,(0.030217383634087554+0.045203859678532084j),(11141.622584659704-29.788663044095156j),(0.9676009581738485-0.24979659345388608j)
26617,35750,250,2,44100,0.1894559537791877,2.6763800251761154,886.4803766129932,-0.5607556857736049,0.0351889000736163,(-0.16932174925447835+0.08499237408018029j),(5569.920477437785-3.5233318857701272j),(0.9919552386948078-0.12595645635400002j)
26619,35750,250,0,44100,0.1804200747961871,-2.9406703487132586,442.6611244005071,-0.0185849644338612,0.0325299507457638,(-0.17679055104032088-0.0360070056005978j),(2781.321872892861-0.11677277546529208j),(0.9980091971965421-0.0630265539884173j)
26700,35750,250,1,44100,0.0309209488011346,-1.5659838096205316,1328.84025702314,3.061227636708016,0.0010679008169381,(0.0001488070227484875-0.03092059073226721j),(8349.34957851654+19.234260508895893j),(0.982559442388141-0.188280707465992j)
26782,36000,250,3,44100,0.0487613919383607,0.6289316951027996,1771.753825019574,-4.38716947208014,0.0020432619977299,(0.03943121328915945+0.02868541026918126j),(11132.257601302219-27.565398767080758j),(0.9677027673243587-0.24960369335856092j)
26794,36000,250,2,44100,0.1835539348300651,2.518874554473738,885.7466747610607,-0.5281683673782293,0.0330685685806794,(-0.1491001529205273+0.10705695395757896j),(5565.310492741873-3.3185797256279197j),(0.9919730057348485-0.12585334614706417j)
26893,36000,250,1,44100,0.0340313603104162,1.3793361919189997,1328.612026389925,0.9444413314452086,0.0011978205588591,(0.006475914393877982+0.03340951986096981j),(8347.915563155273+5.93409989722966j),(0.9822692760648146-0.18819199157225966j)
26895,36000,250,0,44100,0.1803513080344137,0.1373226755412127,442.5871926134637,0.0713423823482654,0.0326090577409632,(0.17865348965695874+0.024688558951768372j),(2780.8573457747766+0.44825740854980944j),(0.9980226480901876-0.06301684885697104j)
26992,36250,250,3,44100,0.0407091806653967,0.3160343230848191,1773.7677755613718,-2.8479253951706838,0.001500550443423,(0.038693075592853864+0.012652402602415512j),(11144.911625755829-17.894042998880053j),(0.9678433360973524-0.24993616133285276j)
26994,36250,250,2,44100,0.1789801641142427,2.387850391188375,885.4046353170406,-0.1753870884601105,0.0318354063189682,(-0.13050032256862684+0.12248904014582528j),(5563.161395532729-1.1019895772815729j),(0.9920289986050075-0.12581132828164046j)
27079,36250,250,1,44100,0.0352474626721365,-1.9724011110714703,1328.567222251041,2.8392126988654027,0.001376385748931,(-0.013778090210140858-0.0324429939275783j),(8347.634050448136+17.8392995134688j),(0.9825356860937265-0.18823653056450795j)
27087,36250,250,0,44100,0.1804603798249762,-3.0609419661798287,442.6119713209084,0.387846591821848,0.0330181848491354,(-0.17987379260261568-0.014538480708997057j),(2781.013034985324+2.436912007174714j),(0.9980674316575096-0.06302321416127295j)
27165,36500,250,3,44100,0.0355002861319343,-0.041040046822685,1770.8289331466567,-3.1577991703095774,0.0011290834739878,(0.035470394020277525-0.0014565244575597243j),(11126.446334275575-19.841037349913023j),(0.9679051695420506-0.24951987336216672j)
27169,36500,250,2,44100,0.1765724208604558,2.2651353367363845,885.3537091713198,-0.2263761480453998,0.0309287676750644,(-0.1129847410909415+0.13569181290385524j),(5562.841417122185-1.422363287294767j),(0.9920227046505523-0.1258032164404202j)
27262,36500,250,1,44100,0.0385654718718927,0.9691554003438088,1325.9756502012044,0.0955281903874839,0.0014923475029627,(0.021827903883538374+0.031793682277345005j),(8331.350723022106+0.6002213222640933j),(0.9822210889771644-0.18780030261064687j)
27268,36500,250,0,44100,0.1833902576637966,0.0213731302390833,442.6172549836453,0.1359942880752701,0.0337947716919184,(0.18334837194267875+0.00391932544742587j),(2781.0462332174+0.8544773126948855j),(0.9980315713311598-0.06302170406043726j)
27359,36750,250,1,44100,0.0373232967280847,-2.315448242320731,1329.3747394488469,-1.2958294180875791,0.0013309110326508,(-0.02529459150996502-0.027444710218850383j),(8352.707830640686-8.141936360338951j),(0.9819353512164342-0.18823863944706912j)
27363,36750,250,2,44100,0.1754269958768687,2.1455499745822704,885.7701788358471,-0.2917871679034233,0.0304582561831968,(-0.09536703345845217+0.14724048292408376j),(5565.458173199229-1.833352846194332j),(0.99200599310062-0.12586090677858572j)
27472,36750,250,0,44100,0.1850498487472365,3.107967226663109,443.04118966767896,0.7516052981002298,0.0351730078926621,(-0.18494524350914993+0.006221207657390207j),(2783.709893395325+4.722475365821697j),(0.998115303531996-0.0630875186540804j)
27660,37000,250,1,44100,0.0386568947182843,0.6401809854365104,1328.2322085163864,1.0751147676074684,0.0015528325399878,(0.03100235257937043+0.023091332655455814j),(8345.529097072851+6.755145311363041j),(0.982297746675482-0.18814233868120644j)
